"casa","Noun","Después del trabajo, siempre vuelvo a mi (casa) para descansar.|Nuestra (casa) tiene las paredes pintadas de color azul claro."
"tiempo","Noun","No tengo suficiente (tiempo) para terminar este proyecto hoy.|¿Qué tal está el (tiempo) en Madrid ahora? ¿Hace sol?"
"trabajo","Noun","Ella camina treinta minutos todos los días para llegar a su (trabajo).|Mañana tengo mucho (trabajo) acumulado en la oficina."
"persona","Noun","Cada (persona) tiene una opinión diferente sobre este tema.|Esa (persona) que está allí es mi profesor de historia."
"año","Noun","Mi hermano mayor cumple un (año) más el próximo lunes.|Este (año) ha sido muy productivo para nuestra empresa."
"día","Noun","Espero que tengas un buen (día) en la escuela hoy.|El primer (día) de las vacaciones fuimos a la playa."
"mano","Noun","Él escribe siempre con la (mano) izquierda.|Lávate las (manos) con agua y jabón antes de almorzar."
"agua","Noun","Tengo mucha sed, por favor dame un vaso de (agua) fría.|El (agua) del mar está muy tranquila esta mañana."
"parte","Noun","Esta es la mejor (parte) de la película, ¡presta atención!|La mayor (parte) de los estudiantes aprobó el examen."
"ciudad","Noun","Barcelona es una (ciudad) muy turística y ruidosa.|Vivo en una (ciudad) pequeña cerca de las montañas."
"hombre","Noun","Aquel (hombre) de chaqueta negra es el director.|Un (hombre) amable me ayudó a encontrar la dirección."
"mujer","Noun","Esa (mujer) que ves allí es una científica famosa.|Mi madre es la (mujer) más valiente que conozco."
"vida","Noun","Lleva una (vida) muy saludable porque hace mucho deporte.|La (vida) en el campo es mucho más tranquila que aquí."
"niño","Noun","El (niño) pequeño está jugando con su pelota en el jardín.|Cuando era (niño), me gustaba mucho trepar a los árboles."
"libro","Noun","He leído un (libro) increíble sobre la historia de México.|¿Me puedes prestar tu (libro) de matemáticas por un momento?"
"nombre","Noun","¿Cuál es el (nombre) de esa canción que estamos escuchando?|Escribe tu (nombre) completo en la parte superior de la hoja."
"país","Noun","España es un (país) con una cultura muy diversa.|Me gustaría viajar a otro (país) durante el verano."
"lugar","Noun","Este es el (lugar) donde nos conocimos hace diez años.|Buscamos un (lugar) tranquilo para leer un poco."
"comida","Noun","La (comida) mexicana es conocida por ser muy picante.|Mi madre siempre prepara mucha (comida) para los domingos."
"puerta","Noun","Cierra la (puerta) con llave cuando salgas de la habitación.|Alguien está llamando a la (puerta) principal ahora mismo."
"ser","Verb","Yo (soy) de España, pero vivo en Argentina.|Ellos (eran) muy amigos cuando iban a la escuela primaria."
"estar","Verb","¿Cómo (estás) hoy? Espero que te sientas mejor.|La biblioteca (está) cerrada por vacaciones durante esta semana."
"tener","Verb","Mañana (tengo) que ir al médico para una revisión.|¿Cuántos años (tenías) cuando aprendiste a montar en bicicleta?"
"hacer","Verb","¿Qué (haces) este fin de semana? ¿Quieres ir al cine?|Ayer (hice) toda la limpieza de la casa yo solo."
"ir","Verb","Nosotros (vamos) al supermercado a comprar fruta y verdura.|¿A dónde (fuiste) durante tus últimas vacaciones de verano?"
"poder","Verb","No (puedo) abrir esta botella, está muy apretada.|¿(Podrías) ayudarme a mover esta mesa pesada, por favor?"
"decir","Verb","Siempre le (digo) la verdad a mis padres.|¿Qué te (dijo) el jefe sobre el aumento de sueldo?"
"querer","Verb","Yo (quiero) aprender a tocar la guitarra este año.|Ellos (querían) comprar una casa más grande en el campo."
"saber","Verb","No (sé) cómo llegar a la estación de tren.|¿(Sabías) que Juan se ha mudado a otra ciudad?"
"ver","Verb","Esta noche (veo) el último episodio de mi serie favorita.|Ayer (vimos) a tu hermano caminando por el parque."
"dar","Verb","Le (di) un regalo muy especial por su cumpleaños.|Por favor, (dame) el mando a distancia que está sobre la mesa."
"venir","Verb","¿A qué hora (vienes) a casa para cenar?|Mis primos (vinieron) de visita el domingo pasado."
"haber","Verb","En la fiesta (había) mucha gente bailando y cantando.|(Ha) habido un accidente en la carretera principal."
"hablar","Verb","Ella (habla) cuatro idiomas de forma fluida.|Ayer (hablamos) durante horas sobre nuestros planes futuros."
"llevar","Verb","Siempre (llevo) un paraguas en el coche por si llueve.|¿Me (llevas) a la universidad mañana por la mañana?"
"deber","Verb","Tú (debes) estudiar más si quieres aprobar el examen.|Nosotros (debíamos) haber llegado hace media hora."
"poner","Verb","¿Dónde (pusiste) las llaves del coche? No las encuentro.|Yo siempre (pongo) la mesa antes de que llegue la cena."
"parecer","Verb","Esa película me (parece) un poco aburrida.|Tú (pareces) muy cansado, deberías dormir un poco más."
"creer","Verb","No (creo) que vaya a llover hoy, el cielo está despejado.|¿(Creíste) lo que te contó Marta sobre el viaje?"
"quedar","Verb","Hemos (quedado) a las ocho en la puerta del teatro.|¿Cuánto tiempo te (quedarás) en la ciudad de Madrid?"
"grande","Adjective","Ese perro es muy (grande), casi parece un lobo.|Vivimos en una (grande) ciudad con muchos museos y teatros."
"pequeño","Adjective","Mi apartamento es (pequeño), pero muy acogedor.|El gato es todavía muy (pequeño) para salir al jardín."
