"घर","Noun","काम के बाद मैं हमेशा अपने (घर) वापस आता हूँ।|हमारा (घर) मुख्य सड़क के बहुत पास है।"
"समय","Noun","मेरे पास आज इस काम को पूरा करने के लिए (समय) नहीं है।|दिल्ली में इस (समय) मौसम कैसा है?"
"काम","Noun","वह हर दिन अपने (काम) पर जाने के लिए तीस मिनट पैदल चलती है।|कल दफ्तर में मेरे पास बहुत (काम) था।"
"आदमी","Noun","वह (आदमी) जो वहां खड़ा है, मेरा हिंदी शिक्षक है।|एक दयालु (आदमी) ने मुझे रास्ता खोजने में मदद की।"
"साल","Noun","मेरा भाई अगले महीने एक (साल) और बड़ा हो जाएगा।|यह (साल) हमारे व्यवसाय के लिए बहुत अच्छा रहा है।"
"दिन","Noun","आशा है कि आज स्कूल में आपका (दिन) अच्छा बीतेगा।|छुट्टियों के पहले (दिन) हम समुद्र तट पर गए थे।"
"हाथ","Noun","खाना खाने से पहले अपने (हाथ) साबुन से अच्छी तरह धो लें।|उसने अपना बायां (हाथ) ऊपर उठाया।"
"पानी","Noun","मुझे बहुत प्यास लगी है, कृपया एक गिलास ठंडा (पानी) दीजिये।|नदी का (पानी) आज बहुत साफ दिख रहा है।"
"शहर","Noun","मुंबई एक बहुत बड़ा और व्यस्त (शहर) है।|मैं पहाड़ों के पास एक छोटे (शहर) में रहता हूँ।"
"महिला","Noun","वह (महिला) जो वहां बैठी है, एक प्रसिद्ध डॉक्टर है।|मेरी माँ सबसे बहादुर (महिला) हैं जिन्हें मैं जानता हूँ।"
"जिंदगी","Noun","वह बहुत स्वस्थ (जिंदगी) जीता है क्योंकि वह रोज खेल खेलता है।|शहर की (जिंदगी) गांव की तुलना में बहुत तेज है।"
"बच्चा","Noun","वह छोटा (बच्चा) बगीचे में अपनी गेंद से खेल रहा है।|जब मैं (बच्चा) था, मुझे पेड़ पर चढ़ना पसंद था।"
"किताब","Noun","मैंने कल भारत के इतिहास पर एक दिलचस्प (किताब) पढ़ी।|क्या आप मुझे अपनी गणित की (किताब) दे सकते हैं?"
"नाम","Noun","उस गाने का (नाम) क्या है जो हम सुन रहे हैं?|कृपया कागज के ऊपर अपना पूरा (नाम) लिखें।"
"देश","Noun","भारत एक बहुत ही विविध संस्कृति वाला (देश) है।|मैं गर्मियों में किसी दूसरे (देश) की यात्रा करना चाहता हूँ।"
"जगह","Noun","यह वही (जगह) है जहाँ हम दस साल पहले मिले थे।|हम पढ़ने के लिए एक शांत (जगह) ढूंढ रहे हैं।"
"खाना","Noun","भारतीय (खाना) अपने मसालों के लिए दुनिया भर में मशहूर है।|मेरी माँ हमेशा रविवार को बहुत स्वादिष्ट (खाना) बनाती हैं।"
"दरवाजा","Noun","जब आप कमरे से बाहर जाएं, तो (दरवाजा) बंद कर दें।|कोई मुख्य (दरवाजा) खटखटा रहा है।"
"दोस्त","Noun","वह मेरा सबसे अच्छा (दोस्त) है, हम बचपन से साथ हैं।|मैं कल शाम को अपने (दोस्त) से मिलने गया था।"
"गाड़ी","Noun","मैंने पिछले हफ्ते एक नई (गाड़ी) खरीदी है।|अपनी (गाड़ी) को घर के सामने पार्क न करें।"
"होना","Verb","आज बहुत गर्मी (है)।|कल मेरा जन्मदिन (था)।"
"करना","Verb","मुझे अपना होमवर्क (करना) है।|वह दिन भर काम (करता) है।"
"जाना","Verb","मैं कल बाज़ार (जाऊँगा)।|वह हर सुबह पार्क (जाती) है।"
"आना","Verb","क्या तुम मेरे घर (आओगे)?|अतिथि शाम को (आए) थे।"
"खाना","Verb","बच्चे आम (खा) रहे हैं।|मैंने दोपहर में दाल-चावल (खाया)।"
"पीना","Verb","वह सुबह गर्म पानी (पीता) है।|क्या आप चाय (पिएंगे)?"
"देखना","Verb","हम आज एक फिल्म (देखेंगे)।|उसने खिड़की के बाहर (देखा)।"
"सुनना","Verb","मुझे पुराने गाने (सुनना) पसंद है।|क्या तुमने मेरी बात (सुनी)?"
"बोलना","Verb","कृपया धीरे (बोलिए)।|वह तीन भाषाएँ (बोल) सकता है।"
"पढ़ना","Verb","वह रोज़ अखबार (पढ़ता) है।|मैंने यह किताब स्कूल में (पढ़ी) थी।"
"लिखना","Verb","मैं उसे एक पत्र (लिख) रहा हूँ।|अपनी कॉपी में अपना नाम (लिखो)।"
"सीखना","Verb","मैं हिंदी (सीख) रहा हूँ।|उसने कार चलाना (सीखा)।"
"सोना","Verb","बच्चा पालने में (सो) रहा है।|मैं रात को जल्दी (सोता) हूँ।"
"बैठना","Verb","कृपया इस कुर्सी पर (बैठिए)।|वे पेड़ के नीचे (बैठे) थे।"
"चलना","Verb","हमें तेज़ (चलना) होगा।|क्या तुम मेरे साथ (चलोगे)?"
"देना","Verb","कृपया मुझे अपनी कलम (दीजिये)।|उसने मुझे एक उपहार (दिया)।"
"लेना","Verb","दुकानदार से रसीद (ले) लो।|उसने बाज़ार से फल (लिए)।"
"समझना","Verb","क्या आप मेरा मतलब (समझते) हैं?|उसने पूरी कहानी अच्छी तरह (समझी)।"
"रहना","Verb","मैं दिल्ली में (रहता) हूँ।|वे बहुत खुश (रहते) हैं।"
"चाहना","Verb","मैं डॉक्टर बनना (चाहता) हूँ।|वह एक नई घड़ी (चाहती) है।"
"बड़ा","Adjective","यह हाथी बहुत (बड़ा) है।|वह एक (बड़े) शहर में रहता है।"
"छोटा","Adjective","मेरा घर (छोटा) है लेकिन सुंदर है।|उसने एक (छोटा) कुत्ता खरीदा।"
"अच्छा","Adjective","यह एक (अच्छा) विचार है।|वह बहुत (अच्छी) लड़की है।"
"बुरा","Adjective","झूठ बोलना (बुरी) आदत है।|आज मेरा दिन बहुत (बुरा) रहा।"
"नया","Adjective","मैंने एक (नया) मोबाइल खरीदा है।|यह (नई) किताब बहुत दिलचस्प है।"
"पुराना","Adjective","यह मंदिर बहुत (पुराना) है।|मेरे पास एक (पुरानी) घड़ी है।"
"सुंदर","Adjective","ताजमहल बहुत (सुंदर) इमारत है।|बगीचे में (सुंदर) फूल खिले हैं।"
"लंबा","Adjective","जिराफ़ की गर्दन (लंबी) होती है।|रास्ता बहुत (लंबा) और कठिन है।"
"साफ","Adjective","हमें हमेशा (साफ) पानी पीना चाहिए।|उसका कमरा बहुत (साफ) रहता है।"
"गंदा","Adjective","बारिश की वजह से रास्ता (गंदा) हो गया है।|अपने (गंदे) हाथ मत दिखाओ।"
"अमीर","Adjective","वह शहर का सबसे (अमीर) आदमी है।|यह देश प्राकृतिक संसाधनों में (अमीर) है।"
